StartTime	Dur	Proto	SrcAddr	Sport	Dir	DstAddr	Dport	State	sTos	dTos	TotPkts	TotBytes	Label
1970/01/03 06:45:11.727385	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:45:11.987744	  0.000160	       arp	                  10.0.2.16		  who	                   10.0.2.2		  CON			       2	        84	                               flow=Background-ARP
1970/01/03 06:45:11.988088	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.235.168.5	11159	  INT	    0		       1	       260	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:45:28.992328	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.235.168.5	11159	  REQ	    0		       1	       281	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:45:43.733038	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:45:45.330878	  0.183809	       tcp	                  10.0.2.16	49626	   ->	             173.194.70.106	80	FSPA*	    0	    0	      10	      1818	               flow=From-Botnet-V1-TCP-Established
1970/01/03 06:45:45.514921	  0.210181	       tcp	                  10.0.2.16	49627	   ->	              173.194.70.94	80	SRPA*	    0	    0	       7	      1994	               flow=From-Botnet-V1-TCP-Established
1970/01/03 06:45:45.726197	  4.145171	       udp	                  10.0.2.16	15311	  <->	              194.94.127.98	25549	  CON	    0	    0	      12	      2262	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 06:45:45.854112	  4.874568	       udp	                  10.0.2.16	15311	  <->	               66.148.64.18	24305	  CON	    0	    0	       7	      1367	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 06:45:45.855014	  2.996000	       tcp	                  10.0.2.16	49628	   ->	              194.94.127.98	13606	   S_	    0		       2	       132	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/03 06:45:46.126420	  4.055008	       udp	                  10.0.2.16	15311	  <->	            195.169.125.228	29902	  CON	    0	    0	       8	      1344	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 06:45:46.231817	  0.275849	       udp	                  10.0.2.16	15311	  <->	               66.235.168.5	11159	  CON	    0	    0	       3	       619	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 06:45:50.999258	  0.000000	       udp	                  10.0.2.16	15311	  <-	               66.148.64.18	24305	  RSP	    0	    0	       1	       114	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:45:50.999818	  0.000000	       udp	                  10.0.2.16	15311	   ->	                62.5.128.33	24761	  INT	    0		       1	       288	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:45:54.849139	  0.000000	       tcp	                  10.0.2.16	49628	   ->	              194.94.127.98	13606	   S_	    0		       1	        62	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/03 06:45:59.185760	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.148.80.28	24833	  INT	    0		       1	       165	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:46:06.338505	  0.271029	       udp	                  10.0.2.16	15311	  <->	             66.235.184.138	15081	  CON	    0	    0	       3	       711	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 06:46:06.856870	  0.000000	       udp	                  10.0.2.16	15311	   ->	              194.94.127.98	25549	  REQ	    0	    0	       1	       263	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:46:09.611038	  0.825688	       udp	                  10.0.2.16	15311	  <->	               66.148.64.18	24305	  CON	    0	    0	       6	      1384	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 06:46:10.437326	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.148.80.28	24833	  REQ	    0		       1	       134	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:46:11.864130	  0.000000	       udp	                  10.0.2.16	15311	   ->	              194.94.127.98	25549	  REQ	    0	    0	       1	       151	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:46:16.871374	  4.438724	       udp	                  10.0.2.16	15311	  <->	              194.94.127.98	25549	  CON	    0	    0	       9	      1845	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 06:46:17.692577	  0.279356	       udp	                  10.0.2.16	15311	  <->	               66.36.230.86	19347	  CON	    0	    0	       3	       713	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 06:46:21.309360	  0.295578	       udp	                  10.0.2.16	15311	  <->	            195.169.125.228	29902	  CON	    0	    0	       6	      1483	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 06:46:21.605548	  0.000000	       udp	                  10.0.2.16	15311	   ->	            111.240.194.123	10188	  INT	    0		       1	       195	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:46:29.489505	  0.000000	       udp	                  10.0.2.16	15311	   ->	             115.69.241.182	21008	  INT	    0		       1	       279	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:46:34.085704	  0.000181	       arp	                  10.0.2.16		  who	                   10.0.2.2		  CON			       2	        84	                               flow=Background-ARP
1970/01/03 06:46:38.372113	  0.000000	       udp	                  10.0.2.16	15311	   ->	            111.242.171.190	16584	  INT	    0		       1	       250	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:46:46.653737	  0.000000	       udp	                  10.0.2.16	15311	   ->	              178.91.32.168	16355	  INT	    0		       1	       192	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:46:55.476917	  0.000000	       udp	                  10.0.2.16	15311	   ->	               88.87.244.16	19811	  INT	    0		       1	       258	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:47:02.967642	  0.000000	       udp	                  10.0.2.16	15311	   ->	             123.240.194.78	21477	  INT	    0		       1	       262	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:47:11.499650	  0.000000	       udp	                  10.0.2.16	15311	   ->	               84.2.155.234	15326	  INT	    0		       1	       139	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:47:16.085761	  0.000178	       arp	                  10.0.2.16		  who	                   10.0.2.2		  CON			       2	        84	                               flow=Background-ARP
1970/01/03 06:47:17.007485	  0.000000	       udp	                  10.0.2.16	15311	   ->	            113.252.247.200	11105	  INT	    0		       1	       307	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:47:22.796294	  0.000000	       udp	                  10.0.2.16	15311	   ->	               89.41.100.12	18279	  INT	    0		       1	       165	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:47:28.243921	  0.000000	       udp	                  10.0.2.16	15311	   ->	              187.19.218.40	26151	  INT	    0		       1	       274	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:47:35.104243	  0.000000	       udp	                  10.0.2.16	15311	   ->	              95.57.211.247	20586	  INT	    0		       1	       285	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:47:42.985524	  0.000000	       udp	                  10.0.2.16	15311	   ->	                62.5.128.33	24761	  INT	    0		       1	       281	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:51:47.740693	  3.000012	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  INT	    0		       3	       438	                                   flow=Background
1970/01/03 06:51:54.746379	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:52:02.748070	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:52:18.751402	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:52:50.757308	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:58:54.765136	  2.999697	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 06:59:01.770691	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:59:09.772112	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:59:25.774832	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:59:57.781074	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 07:06:01.789083	  2.999511	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 07:06:08.794583	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 07:06:16.796234	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 07:06:32.799011	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 07:07:04.805429	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 07:13:08.811091	  3.001549	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 07:13:15.818460	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 07:13:23.820080	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 07:13:39.822949	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 07:14:11.829114	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 07:17:54.469265	  0.000170	       arp	                  10.0.2.16		  who	                   10.0.2.2		  CON			       2	        84	                               flow=Background-ARP
1970/01/03 07:17:54.470347	  0.000000	       udp	                  10.0.2.16	15311	   ->	             66.235.184.138	15081	  INT	    0		       1	       174	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 07:18:11.774668	  0.000000	       udp	                  10.0.2.16	15311	   ->	             66.235.184.138	15081	  REQ	    0		       1	       263	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 07:18:27.751788	  0.269334	       tcp	                  10.0.2.16	49629	   ->	             173.194.70.106	80	FSPA*	    0	    0	      10	      1818	               flow=From-Botnet-V1-TCP-Established
1970/01/03 07:18:28.021456	  0.234787	       tcp	                  10.0.2.16	49630	   ->	              173.194.70.94	80	SRPA*	    0	    0	       7	      1994	               flow=From-Botnet-V1-TCP-Established
